Sample_Index,NCC_Value
47759,-0.01153134
47760,-0.01510380
47761,-0.01988788
47762,-0.02424353
47763,-0.02899083
47764,-0.03395678
47765,-0.03741430
47766,-0.03912456
47767,-0.04023120
47768,-0.03982805
47769,-0.03849035
47770,-0.03700687
47771,-0.03496413
47772,-0.03264815
47773,-0.03090127
47774,-0.02915523
47775,-0.02846427
47776,-0.02962913
47777,-0.03134647
47778,-0.03331652
47779,-0.03643415
47780,-0.03918872
47781,-0.04130021
47782,-0.04179712
47783,-0.04174841
47784,-0.04107924
47785,-0.04034630
47786,-0.03950467
47787,-0.03721867
47788,-0.03634958
47789,-0.03508420
47790,-0.03247663
47791,-0.02952922
47792,-0.02553102
47793,-0.02185870
47794,-0.01861269
47795,-0.01519845
47796,-0.01181756
47797,-0.00973945
47798,-0.00881270
47799,-0.00907212
47800,-0.01053943
47801,-0.01347051
47802,-0.01667380
47803,-0.01985093
47804,-0.02263009
47805,-0.02602385
47806,-0.02892215
47807,-0.03108570
47808,-0.03316768
47809,-0.03491486
47810,-0.03627775
47811,-0.03781115
47812,-0.03954370
47813,-0.04097486
47814,-0.04289512
47815,-0.04382953
47816,-0.04448374
47817,-0.04486673
47818,-0.04418476
47819,-0.04294318
47820,-0.04036263
47821,-0.03635309
47822,-0.03106431
47823,-0.02496934
47824,-0.01737842
47825,-0.00918292
47826,-0.00185549
47827,0.00482207
47828,0.01051792
47829,0.01481095
47830,0.01640253
47831,0.01471848
47832,0.01044236
47833,0.00423563
47834,-0.00398851
47835,-0.01203282
47836,-0.01957647
47837,-0.02753664
47838,-0.03381010
47839,-0.03827522
47840,-0.04134958
47841,-0.04220984
47842,-0.04239410
47843,-0.04124133
47844,-0.03956729
47845,-0.03702038
47846,-0.03308887
47847,-0.02830293
47848,-0.02301442
47849,-0.01939059
47850,-0.01743729
47851,-0.01806617
47852,-0.02147851
47853,-0.02571458
47854,-0.03098477
47855,-0.03647486
47856,-0.04135495
47857,-0.04420480
47858,-0.04468889
47859,-0.04302385
47860,-0.03963113
47861,-0.03683974
47862,-0.03515441
47863,-0.03532792
47864,-0.03823594
47865,-0.04348968
47866,-0.05016497
47867,-0.05862066
47868,-0.06753333
47869,-0.07536531
47870,-0.08062105
47871,-0.08354435
47872,-0.08321189
47873,-0.08058935
47874,-0.07673964
47875,-0.07315034
47876,-0.06991143
47877,-0.06853943
47878,-0.06938692
47879,-0.07172183
47880,-0.07608127
47881,-0.08214387
47882,-0.08788063
47883,-0.09165907
47884,-0.09393697
47885,-0.09353679
47886,-0.09054527
47887,-0.08571655
47888,-0.07992706
47889,-0.07230399
47890,-0.06369283
47891,-0.05597854
47892,-0.04817931
47893,-0.04149995
47894,-0.03550055
47895,-0.02873763
47896,-0.02169407
47897,-0.01449713
47898,-0.00727902
47899,-0.00090679
47900,0.00532897
47901,0.00951406
47902,0.01206710
47903,0.01245055
47904,0.00988122
47905,0.00672829
47906,0.00137637
47907,-0.00526561
47908,-0.01057003
47909,-0.01437675
47910,-0.01777039
47911,-0.01907100
47912,-0.01961947
47913,-0.01938989
47914,-0.01849391
47915,-0.01771052
47916,-0.01766061
47917,-0.01689287
47918,-0.01697044
47919,-0.01692199
47920,-0.01578512
47921,-0.01396524
47922,-0.01191095
47923,-0.00855705
47924,-0.00493904
47925,-0.00226814
47926,-0.00014272
47927,0.00183994
47928,0.00296579
47929,0.00473823
47930,0.00596095
47931,0.00664405
47932,0.00922051
47933,0.01025349
47934,0.01168487
47935,0.01243515
47936,0.01241020
47937,0.01219964
47938,0.01140882
47939,0.01067467
47940,0.00985846
47941,0.00811960
47942,0.00672897
47943,0.00480643
47944,0.00274737
47945,-0.00005434
47946,-0.00306954
47947,-0.00647268
47948,-0.01058533
47949,-0.01504192
47950,-0.01901873
47951,-0.02224277
47952,-0.02464439
47953,-0.02581899
47954,-0.02506183
47955,-0.02271220
47956,-0.01791975
47957,-0.01207557
47958,-0.00655424
47959,0.00005322
47960,0.00550911
47961,0.00987279
47962,0.01383183
47963,0.01645730
47964,0.01774790
47965,0.01856533
47966,0.01916318
47967,0.01882663
47968,0.01915493
47969,0.01823258
47970,0.01652714
47971,0.01499442
47972,0.01125905
47973,0.00627966
47974,-0.00014803
47975,-0.00772028
47976,-0.01541425
47977,-0.02335746
47978,-0.03038165
47979,-0.03698850
47980,-0.04174331
47981,-0.04532032
47982,-0.04716025
47983,-0.04673506
47984,-0.04449235
47985,-0.04129845
47986,-0.03717548
47987,-0.03328213
47988,-0.02925809
47989,-0.02586634
47990,-0.02373706
47991,-0.02249009
47992,-0.02170790
47993,-0.02067491
47994,-0.01943157
47995,-0.01683593
47996,-0.01207033
47997,-0.00634602
47998,0.00124407
47999,0.00928071
48000,0.01748587
48001,0.02499893
48002,0.03066537
48003,0.03448233
48004,0.03588087
48005,0.03372895
48006,0.02847127
48007,0.01969370
48008,0.00817173
48009,-0.00440116
48010,-0.01764926
48011,-0.02980393
48012,-0.04091185
48013,-0.04980458
48014,-0.05662074
48015,-0.06140774
48016,-0.06464381
48017,-0.06648161
48018,-0.06729932
48019,-0.06738583
48020,-0.06662799
48021,-0.06534840
48022,-0.06272801
48023,-0.05864905
48024,-0.05338385
48025,-0.04614377
48026,-0.03799465
48027,-0.02916620
48028,-0.02005939
48029,-0.01195855
48030,-0.00411630
48031,0.00128378
48032,0.00523729
48033,0.00760306
48034,0.00871176
48035,0.00900481
48036,0.00876264
48037,0.00846994
48038,0.00779575
48039,0.00772626
48040,0.00747190
48041,0.00578817
48042,0.00356176
48043,-0.00158192
48044,-0.00799458
48045,-0.01570507
48046,-0.02467093
48047,-0.03374193
48048,-0.04240064
48049,-0.04995944
48050,-0.05588734
48051,-0.05993168
48052,-0.06210603
48053,-0.06282376
48054,-0.06299664
48055,-0.06404736
48056,-0.06509928
48057,-0.06667771
48058,-0.06847254
48059,-0.06959727
48060,-0.06941031
48061,-0.06663047
48062,-0.06149049
48063,-0.05363567
48064,-0.04315824
48065,-0.02972358
48066,-0.01520489
48067,0.00006148
48068,0.01510783
48069,0.02902751
48070,0.04149973
48071,0.05137115
48072,0.05863395
48073,0.06300230
48074,0.06390601
48075,0.06175259
48076,0.05722943
48077,0.05135751
48078,0.04365735
48079,0.03500662
48080,0.02623904
48081,0.01779303
48082,0.01105312
48083,0.00585572
48084,0.00305022
48085,0.00255985
48086,0.00370897
48087,0.00653231
48088,0.00947089
48089,0.01553357
48090,0.01990217
48091,0.01936445
48092,0.01983735
48093,0.01825916
48094,0.01433748
48095,0.01017554
48096,0.00622223
48097,0.00314387
48098,0.00274232
48099,0.00507077
48100,0.01034240
48101,0.01769694
48102,0.02541910
48103,0.03336877
48104,0.04069916
48105,0.04494170
48106,0.04650863
48107,0.04608247
48108,0.04215607
48109,0.03657786
48110,0.03038196
48111,0.02368758
48112,0.01857200
48113,0.01551940
48114,0.01376320
48115,0.01314042
48116,0.01384263
48117,0.01438877
48118,0.01416086
48119,0.01193474
48120,0.00703372
48121,0.00066775
48122,-0.00713915
48123,-0.01511069
48124,-0.02095808
48125,-0.02447132
48126,-0.02376316
48127,-0.01896809
48128,-0.01120967
48129,-0.00156450
48130,0.00898574
48131,0.01840054
48132,0.02618865
48133,0.03047066
48134,0.03091781
48135,0.02909229
48136,0.02483400
48137,0.02043982
48138,0.01727422
48139,0.01598059
48140,0.01732988
48141,0.02049897
48142,0.02529682
48143,0.03040069
48144,0.03395495
48145,0.03652744
48146,0.03448264
48147,0.02926622
48148,0.02120817
48149,0.01050114
48150,0.00052359
48151,-0.00770542
48152,-0.01408599
48153,-0.01703880
48154,-0.01705202
48155,-0.01712016
48156,-0.01521512
48157,-0.01305577
48158,-0.01322213
48159,-0.01488052
48160,-0.01920331
48161,-0.02437360
48162,-0.02843488
48163,-0.03129238
48164,-0.03056521
48165,-0.02500341
48166,-0.01554202
48167,-0.00279388
48168,0.01163427
48169,0.02683360
48170,0.04122644
48171,0.05137028
48172,0.05827929
48173,0.06190823
48174,0.06225670
48175,0.06038784
48176,0.05671182
48177,0.05281756
48178,0.05070761
48179,0.05005718
48180,0.05151736
48181,0.05379987
48182,0.05494508
48183,0.05521407
48184,0.05205996
48185,0.04676726
48186,0.03900838
48187,0.03038058
48188,0.02265549
48189,0.01605902
48190,0.01256891
48191,0.01241513
48192,0.01404202
48193,0.01826823
48194,0.02350578
48195,0.02862847
48196,0.03320732
48197,0.03555913
48198,0.03589474
48199,0.03356699
48200,0.02895294
48201,0.02322954
48202,0.01595775
48203,0.00836047
48204,0.00260341
48205,-0.00167092
48206,-0.00340331
48207,-0.00191939
48208,0.00208792
48209,0.00859095
48210,0.01707449
48211,0.02621813
48212,0.03566609
48213,0.04283497
48214,0.04862179
48215,0.05199645
48216,0.05341253
48217,0.05274692
48218,0.05003597
48219,0.04739644
48220,0.04393233
48221,0.04101677
48222,0.03998237
48223,0.03874944
48224,0.03833115
48225,0.03843503
48226,0.03843739
48227,0.03741551
48228,0.03497178
48229,0.03163927
48230,0.02678365
48231,0.02239518
48232,0.01615778
48233,0.01024811
48234,0.00662090
48235,0.00353596
48236,0.00229642
48237,0.00277255
48238,0.00424811
48239,0.00650713
48240,0.00886991
48241,0.01141511
48242,0.01309465
48243,0.01476702
48244,0.01717816
48245,0.01898179
48246,0.02223379
48247,0.02570218
48248,0.02894588
48249,0.03292511
48250,0.03646081
48251,0.04009638
48252,0.04333615
48253,0.04602695
48254,0.04674559
48255,0.04726902
48256,0.04790523
48257,0.04882576
48258,0.05115905
48259,0.05413890
48260,0.05785922
48261,0.06215022
48262,0.06525908
48263,0.06797460
48264,0.06854188
48265,0.06819694
48266,0.06653845
48267,0.06271499
48268,0.05855008
48269,0.05329595
48270,0.04810119
48271,0.04307731
48272,0.03664656
48273,0.02949855
48274,0.02187518
48275,0.01436825
48276,0.00535774
48277,-0.00365466
48278,-0.01206512
48279,-0.01826109
48280,-0.02022212
48281,-0.01847005
48282,-0.01138328
48283,-0.00040996
48284,0.01347469
48285,0.02929821
48286,0.04433219
48287,0.05823979
48288,0.06766609
48289,0.07308831
48290,0.07452005
48291,0.07081279
48292,0.06464693
48293,0.05686833
48294,0.04947716
48295,0.04289909
48296,0.03780470
48297,0.03455518
48298,0.03258639
48299,0.03126520
48300,0.02922848
48301,0.02771736
48302,0.02520330
48303,0.02187297
48304,0.01823823
48305,0.01500031
48306,0.01346055
48307,0.01283411
48308,0.01561307
48309,0.01814738
48310,0.02074069
48311,0.02271463
48312,0.02259445
48313,0.01995076
48314,0.01542650
48315,0.00924276
48316,0.00251785
48317,-0.00312195
48318,-0.00669032
48319,-0.00575335
48320,-0.00101980
48321,0.00808395
48322,0.01946556
48323,0.03166746
48324,0.04382629
48325,0.05267433
48326,0.05735677
48327,0.05645838
48328,0.05041043
48329,0.04206751
48330,0.03376780
48331,0.02677117
48332,0.02139027
48333,0.01908625
48334,0.01934086
48335,0.02168376
48336,0.02586422
48337,0.03131691
48338,0.03611601
48339,0.04031323
48340,0.04449886
48341,0.04725345
48342,0.05108381
48343,0.05577597
48344,0.06147728
48345,0.06764151
48346,0.07362121
48347,0.08026201
48348,0.08598208
48349,0.09132925
48350,0.09393648
48351,0.09542564
48352,0.09533243
48353,0.09376999
48354,0.09181058
48355,0.09041140
48356,0.09033330
48357,0.09018864
48358,0.09237537
48359,0.09332160
48360,0.09399113
48361,0.09381684
48362,0.09230724
48363,0.08940262
48364,0.08467726
48365,0.08029502
48366,0.07555794
48367,0.07234380
48368,0.07001805
48369,0.06769863
48370,0.06709796
48371,0.06471708
48372,0.06051657
48373,0.05325450
48374,0.04457520
48375,0.03165993
48376,0.01861090
48377,0.00628411
48378,-0.00331409
48379,-0.00845181
48380,-0.00895420
48381,-0.00739950
48382,-0.00153352
48383,0.00620593
48384,0.01100870
48385,0.01480826
48386,0.01495630
48387,0.01333703
48388,0.00847670
48389,0.00256314
48390,-0.00219394
48391,-0.00514565
48392,-0.00270780
48393,0.00271412
48394,0.01067044
48395,0.01982804
48396,0.02755826
48397,0.03101960
48398,0.03058798
48399,0.02572016
48400,0.01633020
48401,0.00658340
48402,-0.00391128
48403,-0.01258934
48404,-0.01738717
48405,-0.01904487
48406,-0.01667214
48407,-0.01160396
48408,-0.00633547
48409,-0.00009833
48410,0.00418197
48411,0.00579111
48412,0.00649006
48413,0.00600444
48414,0.00452050
48415,0.00258907
48416,0.00252010
48417,0.00370999
48418,0.00561613
48419,0.00897360
48420,0.01249859
48421,0.01606717
48422,0.01889723
48423,0.01980182
48424,0.01952640
48425,0.01730609
48426,0.01407474
48427,0.00991871
48428,0.00476875
48429,0.00152655
48430,0.00024341
48431,0.00142922
48432,0.00380540
48433,0.00833912
48434,0.01321481
48435,0.01753063
48436,0.02022979
48437,0.02022108
48438,0.01760007
48439,0.01096880
48440,0.00285730
48441,-0.00694734
48442,-0.01601742
48443,-0.02262461
48444,-0.02708625
48445,-0.02751269
48446,-0.02591216
48447,-0.02164394
48448,-0.01564518
48449,-0.01033931
48450,-0.00521166
48451,-0.00270946
48452,-0.00118841
48453,-0.00047548
48454,-0.00000924
48455,0.00210468
48456,0.00566345
48457,0.01255259
48458,0.02204173
48459,0.03276334
48460,0.04376670
48461,0.05299580
48462,0.05989189
48463,0.06215292
48464,0.06108737
48465,0.05565774
48466,0.04827251
48467,0.03929068
48468,0.03125765
48469,0.02393368
48470,0.01861161
48471,0.01473738
48472,0.01249857
48473,0.01139168
48474,0.00840192
48475,0.00623641
48476,0.00072135
48477,-0.00435637
48478,-0.01056826
48479,-0.01679449
48480,-0.02044289
48481,-0.02224632
48482,-0.02050638
48483,-0.01798296
48484,-0.01340309
48485,-0.00832862
48486,-0.00422692
48487,-0.00130277
48488,0.00063481
48489,0.00141920
48490,0.00137045
48491,0.00264709
48492,0.00489138
48493,0.00955012
48494,0.01710128
48495,0.02705338
48496,0.03823881
48497,0.05032150
48498,0.06064581
48499,0.06863824
48500,0.07397926
48501,0.07545705
48502,0.07322928
48503,0.06788796
48504,0.06006543
48505,0.04961590
48506,0.03797526
48507,0.02604737
48508,0.01371609
48509,0.00256967
48510,-0.00835920
48511,-0.01846546
48512,-0.02662816
48513,-0.03225217
48514,-0.03569952
48515,-0.03551760
48516,-0.03327338
48517,-0.02816360
48518,-0.02073069
48519,-0.01180024
48520,-0.00232766
48521,0.00761386
48522,0.01711294
48523,0.02451851
48524,0.03119352
48525,0.03568333
48526,0.03950143
48527,0.04196774
48528,0.04447378
48529,0.04580760
48530,0.04610317
48531,0.04627580
48532,0.04527267
48533,0.04477072
48534,0.04262830
48535,0.03997423
48536,0.03762486
48537,0.03505172
48538,0.03393024
48539,0.03194686
48540,0.03057332
48541,0.02780695
48542,0.02591684
48543,0.02335361
48544,0.01927127
48545,0.01512263
48546,0.00981580
48547,0.00387452
48548,-0.00398158
48549,-0.01136857
48550,-0.01943573
48551,-0.02701560
48552,-0.03384229
48553,-0.04102854
48554,-0.04783133
48555,-0.05416560
48556,-0.05939758
48557,-0.06386300
48558,-0.06674898
48559,-0.06936554
48560,-0.06952060
48561,-0.06756581
48562,-0.06273821
48563,-0.05597055
48564,-0.04615997
48565,-0.03692492
48566,-0.02801204
48567,-0.02092745
48568,-0.01663465
48569,-0.01431314
48570,-0.01535953
48571,-0.01805359
48572,-0.02362684
48573,-0.02595534
48574,-0.02682251
48575,-0.02731661
48576,-0.02389855
48577,-0.02001637
48578,-0.01484012
48579,-0.01053729
48580,-0.00729147
48581,-0.00560482
48582,-0.00620578
48583,-0.00870681
48584,-0.01439472
48585,-0.02011760
48586,-0.02538855
48587,-0.02996004
48588,-0.03261303
48589,-0.03389684
48590,-0.03358110
48591,-0.03116181
48592,-0.02774314
48593,-0.02521695
48594,-0.02288747
48595,-0.02237906
48596,-0.02275451
48597,-0.02307976
48598,-0.02371031
48599,-0.02244167
48600,-0.01930878
48601,-0.01404166
48602,-0.00789374
48603,-0.00257009
48604,0.00334062
48605,0.00612801
48606,0.00618295
48607,0.00193740
48608,-0.00613769
48609,-0.01541850
48610,-0.02577923
48611,-0.03493139
48612,-0.04086499
48613,-0.04372442
48614,-0.04302003
48615,-0.03881721
48616,-0.03232148
48617,-0.02511726
48618,-0.01911796
48619,-0.01543931
48620,-0.01478396
48621,-0.01822182
48622,-0.02397865
48623,-0.03130375
48624,-0.03882096
48625,-0.04353560
48626,-0.04446782
48627,-0.04147929
48628,-0.03297606
48629,-0.02220753
48630,-0.00943364
48631,0.00334294
48632,0.01319324
48633,0.02025363
48634,0.02246126
48635,0.02342518
48636,0.02114743
48637,0.01524219
48638,0.01258314
48639,0.01036289
48640,0.01071970
48641,0.01362204
48642,0.01738903
48643,0.02087099
48644,0.02150617
48645,0.02017891
48646,0.01434580
48647,0.00511066
48648,-0.00658705
48649,-0.01980682
48650,-0.03252601
48651,-0.04251894
48652,-0.04836024
48653,-0.05025011
48654,-0.04954605
48655,-0.04720755
48656,-0.04366659
48657,-0.04125188
48658,-0.04051880
48659,-0.04158764
48660,-0.04542962
48661,-0.04991103
48662,-0.05379919
48663,-0.05625913
48664,-0.05587228
48665,-0.05294274
48666,-0.04733886
48667,-0.03929712
48668,-0.03090446
48669,-0.02339796
48670,-0.01737301
48671,-0.01358294
48672,-0.01189462
48673,-0.01231884
48674,-0.01312649
48675,-0.01371845
48676,-0.01390357
48677,-0.01239451
48678,-0.00946937
48679,-0.00642557
48680,-0.00287349
48681,-0.00006159
48682,0.00088090
48683,0.00052719
48684,-0.00159080
48685,-0.00538369
48686,-0.01014444
48687,-0.01565075
48688,-0.01948186
48689,-0.02299833
48690,-0.02548757
48691,-0.02674501
48692,-0.02920947
48693,-0.03117199
48694,-0.03325514
48695,-0.03619070
48696,-0.03920263
48697,-0.04235054
48698,-0.04570398
48699,-0.04800135
48700,-0.04914940
48701,-0.04907303
48702,-0.04649593
48703,-0.04284782
48704,-0.03829126
48705,-0.03309589
48706,-0.02862710
48707,-0.02490478
48708,-0.02120853
48709,-0.01902185
48710,-0.01707478
48711,-0.01519344
48712,-0.01366065
48713,-0.01129810
48714,-0.00907726
48715,-0.00759878
48716,-0.00619054
48717,-0.00637089
48718,-0.00868611
48719,-0.01269410
48720,-0.01935191
48721,-0.02740238
48722,-0.03518589
48723,-0.04373079
48724,-0.04962803
48725,-0.05205440
48726,-0.05172757
48727,-0.04841496
48728,-0.04246487
48729,-0.03633649
48730,-0.03030268
48731,-0.02519228
48732,-0.02316566
48733,-0.02390841
48734,-0.02654539
48735,-0.03214387
48736,-0.03763133
48737,-0.04280392
48738,-0.04693375
48739,-0.04963634
48740,-0.05031576
48741,-0.05020633
48742,-0.04849263
48743,-0.04579661
48744,-0.04461618
48745,-0.04449766
48746,-0.04554170
48747,-0.04742028
48748,-0.04918357
48749,-0.05005971
48750,-0.05020066
48751,-0.04889097
48752,-0.04487477
48753,-0.03989031
48754,-0.03349721
48755,-0.02654757
48756,-0.01963989
48757,-0.01325018
48758,-0.00767682
48759,-0.00324493
48760,0.00042083
48761,0.00331853
48762,0.00415737
48763,0.00442304
48764,0.00264893
48765,-0.00111976
48766,-0.00684983
48767,-0.01521393
48768,-0.02504092
48769,-0.03552728
48770,-0.04681551
48771,-0.05667982
48772,-0.06419767
48773,-0.06830583
48774,-0.06944031
48775,-0.06644410
48776,-0.06132960
48777,-0.05497835
48778,-0.04688076
48779,-0.04077980
48780,-0.03545772
48781,-0.03140375
48782,-0.02968547
48783,-0.02858570
48784,-0.02755836
48785,-0.02590559
48786,-0.02301701
48787,-0.01939687
48788,-0.01491355
48789,-0.01236257
48790,-0.01029458
48791,-0.00901614
48792,-0.01037664
48793,-0.01289916
48794,-0.01585451
48795,-0.01991692
48796,-0.02310886
48797,-0.02447845
48798,-0.02354627
48799,-0.02212948
48800,-0.02084796
48801,-0.01966151
48802,-0.01976201
48803,-0.02196435
48804,-0.02483572
48805,-0.02985194
48806,-0.03478163
48807,-0.03755915
48808,-0.03939330
48809,-0.03899779
48810,-0.03630828
48811,-0.03214714
48812,-0.02679284
48813,-0.02127689
48814,-0.01627598
48815,-0.01397100
48816,-0.01380730
48817,-0.01528712
48818,-0.01995054
48819,-0.02773594
48820,-0.03711002
48821,-0.04755684
48822,-0.05624102
48823,-0.06423538
48824,-0.06989172
48825,-0.07333371
48826,-0.07558271
48827,-0.07618760
48828,-0.07545107
48829,-0.07361856
48830,-0.07370239
48831,-0.07454794
48832,-0.07631420
48833,-0.07895090
48834,-0.08161123
48835,-0.08430353
48836,-0.08625425
48837,-0.08706064
48838,-0.08770289
48839,-0.08812937
48840,-0.08826748
48841,-0.08840677
48842,-0.08818908
48843,-0.08780683
48844,-0.08806961
48845,-0.08883731
48846,-0.08964824
48847,-0.08894019
48848,-0.08693057
48849,-0.08321079
48850,-0.07790878
48851,-0.07022233
48852,-0.06057641
48853,-0.04859635
48854,-0.03651365
48855,-0.02504371
48856,-0.01446425
