f0_energy,f1_energy,bit
2.60163,1.26721,0
2.78008,0.886622,0
2.18313,0.795262,0
2.1965,0.535053,0
2.32259,0.502675,0
1.4974,0.455818,0
0.707837,0.346131,0
0.323151,0.311182,0
0.714371,0.56259,0
0.467511,0.567495,1
0.818373,0.764429,0
0.537423,0.773974,1
1.35504,0.772788,0
2.2812,0.982492,0
2.45724,0.848341,0
2.47389,0.501584,0
1.96363,0.471302,0
1.86259,0.298396,0
2.07939,0.362416,0
1.23931,0.262125,0
0.716777,0.463119,0
0.231696,0.325946,1
0.672663,0.369522,0
0.553927,0.382813,0
0.903261,0.522228,0
0.510815,0.671941,1
1.37886,0.43676,0
2.16404,0.506793,0
1.99674,0.50982,0
1.96807,0.420422,0
1.56989,0.375224,0
1.47513,0.225935,0
1.62473,0.171582,0
1.14755,0.453954,0
0.989439,0.738207,0
0.232569,0.480926,1
0.773817,0.496764,0
0.502987,0.600063,1
0.94577,0.816818,0
0.529377,1.07746,1
1.17205,0.706152,0
1.70294,0.588063,0
1.74002,0.904053,0
1.96715,0.828925,0
1.54323,0.719355,0
1.57864,0.475049,0
1.51919,0.275057,0
1.39397,0.677941,0
1.15559,0.83803,0
0.311279,0.561463,1
0.90895,0.685813,0
0.459813,0.826845,1
0.899927,1.12791,1
0.579636,1.3551,1
0.951024,1.0665,1
1.43521,1.06258,0
2.11279,1.2974,0
2.51176,1.05716,0
